trackId,albumId,trackName
3785,359,Cyprus Avenue
3786,359,Part 2: Afterwards
3787,359,Young Lovers Do
3788,359,Madame George
3789,359,Ballerina
3790,359,Slim Slow Slider
3791,360,If You Can't Rock Me
3792,360,Ain't Too Proud To Beg
3793,360,It's Only Rock 'N Roll (But I Like It)
3794,360,Till The Next Goodbye
3795,360,Time Waits For No One
3796,360,Luxury
3797,360,Dance Little Sister
3798,360,If You Really Want To Be My Friend
3799,360,Short And Curlies
3800,360,Fingerprint File
3801,361,The Suburbs
3802,361,Ready To Start
3803,361,Modern Man
3804,361,Rococo
3805,361,Empty Room
3806,361,City With No Children
3807,361,Half Light I
3808,361,Half Light II (No Celebration)
3809,361,Month Of May
3810,361,Wasted Hours
3811,361,Deep Blue
3812,361,We Used To Wait
3813,361,Sprawl I (Flatland)
3814,361,Sprawl II (Mountains Beyond Mountains)
3815,361,Suburban War
3816,361,The Suburbs (Continued)
3817,362,Evil Ways
3818,362,Jin-Go-Lo--Ba
3819,362,Hope You're Feeling Better
3820,362,Samba Pa Ti
3821,362,Persuasion
3822,362,Black Magic Woman
3823,362,Oye Como Va
3824,362,Everything's Coming Our Way
3825,362,Se A Cabo
3826,362,Everybody's Everything
3827,363,Dreaming
3828,363,The Hardest Part
3829,363,Union City Blue
3830,363,Shayla
3831,363,Eat To The Beat
3832,363,Accidents Never Happen
3833,363,Die Young Stay Pretty
3834,363,Slow Motion
3835,363,Atomic
3836,363,Sound-A-Sleep
3837,363,Victor
3838,363,Living In The Real World
3839,364,The Musical Box
3840,364,For Absent Friends
3841,364,The Return Of The Giant Hogweed
3842,364,Seven Stones
3843,364,Harold The Barrel
3844,364,Harlequin
3845,364,The Fountain Of Salmacis
3846,365,A Horse With No Name
3847,365,I Need You
3848,365,Sandman
3849,365,Ventura Highway
3850,365,Don't Cross The River
3851,365,Only In Your Heart
3852,365,Muskrat Love
3853,365,Tin Man
3854,365,Lonely People
3855,365,Sister Golden Hair
3856,365,Daisy Jane
3857,365,Woman Tonight
3858,366,Fantastic Voyage
3859,366,African Night Flight
3860,366,Move On
3861,366,Yassassin
3862,366,Red Sails
3863,366,D.J.
3864,366,Look Back In Anger
3865,366,Boys Keep Swinging
3866,366,Repetition
3867,366,Red Money
3868,367,Magic Man
3869,367,Dreamboat Annie (Fantasy Child)
3870,367,Crazy On You
3871,367,Soul Of The Sea
3872,367,Dreamboat Annie
3873,367,White Lightning & Wine
3874,367,Love Me Like Music (I'll Be Your Song)
3875,367,Sing Child
3876,367,How Deep It Goes
3877,367,Dreamboat Annie (Reprise)
3878,368,Over The Mountain
3879,368,Flying High Again
3880,368,You Can't Kill Rock And Roll
3881,368,Believer
3882,368,Little Dolls
3883,368,Tonight
3884,368,S.A.T.O
3885,368,Diary Of A Madman
3886,369,The Coming Of The Martians
3887,369,The Eve Of The War
3888,369,Horsell Common And The Heat Ray
3889,369,The Coming Of The Martians
3890,369,The Artilleryman And The Fighting Machine
3891,369,Forever Autumn
3892,369,Thunder Child
3893,369,The Earth Under The Martians
3894,369,The Red Weed (Part 1)
3895,369,The Spirit Of Man
3896,369,The Red Weed (Part 2)
3897,369,The Earth Under The Martians
3898,369,Brave New World
3899,369,Dead London
3900,369,Epilogue (Part 1)
3901,369,Epilogue (Part 2) (NASA)
3902,370,Born On The Bayou
3903,370,Bootleg
3904,370,Graveyard Train
3905,370,Good Golly Miss Molly
3906,370,Penthouse Pauper
3907,370,Proud Mary
3908,370,Keep On Chooglin'
3909,371,Stand Up And Shout
3910,371,Holy Diver
3911,371,Gypsy
3912,371,Caught In The Middle
3913,371,Don't Talk To Strangers
3914,371,Straight Through The Heart
3915,371,Invisible
3916,371,Rainbow In The Dark
3917,371,Shame On The Night
3918,372,Gotta Serve Somebody
3919,372,Precious Angel
3920,372,I Believe In You
3921,372,Slow Train
3922,372,Gonna Change My Way Of Thinking
3923,372,Do Right To Me Baby (Do Unto Others)
3924,372,When You Gonna Wake Up
3925,372,Man Gave Names To All The Animals
3926,372,When He Returns
3927,373,Hot Stuff
3928,373,Hand Of Fate
3929,373,Cherry Oh Baby
3930,373,Memory Motel
3931,373,Hey Negrita
3932,373,Melody
3933,373,Fool To Cry
3934,373,Crazy Mama
3935,374,Signe
3936,374,Before You Accuse Me
3937,374,Hey Hey
3938,374,Tears In Heaven
3939,374,Lonely Stranger
3940,374,Nobody Knows You When You're Down & Out
3941,374,Layla
3942,374,Running On Faith
3943,374,Walkin' Blues
3944,374,Alberta
3945,374,San Francisco Bay Blues
3946,374,Malted Milk
3947,374,Old Love
3948,375,Can't Get Enough
3949,375,Rock Steady
3950,375,Ready For Love
3951,375,Don't Let Me Down
3952,375,Bad Company
3953,375,The Way I Choose
3954,375,Movin' On
3955,375,Seagull
3956,376,A Message To You Rudy
3957,376,Do The Dog
3958,376,It's Up To You
3959,376,Nite Klub
3960,376,Doesn't Make It Alright
3961,376,Concrete Jungle
3962,376,Too Hot
3963,376,Monkey Man
3964,376,(Dawning Of A) New Era
3965,376,Blank Expression
3966,376,Stupid Marriage
3967,376,Too Much Too Young
3968,376,Little Bitch
3969,376,You're Wondering Now
3970,377,Daniel
3971,377,Teacher I Need You
3972,377,Elderberry Wine
3973,377,Blues For My Baby And Me
3974,377,Midnight Creeper
3975,377,Have Mercy On The Criminal
3976,377,I'm Going To Be A Teenage Idol
3977,377,Texan Love Song
3978,377,Crocodile Rock
3979,377,High Flying Bird
3980,378,Tiny Dancer
3981,378,Levon
3982,378,Razor Face
3983,378,Madman Across The Water
3984,378,Indian Sunset
3985,378,Holiday Inn
3986,378,Rotten Peaches
3987,378,All The Nasties
3988,378,Goodbye
3989,379,The Illest Villains
3990,379,Accordion
3991,379,Meat Grinder
3992,379,Bistro
3993,379,Raid
3994,379,America's Most Blunted
3995,379,Sickfit (Inst.)
3996,379,Rainbows
3997,379,Curls
3998,379,Do Not Fire! (Inst.)
3999,379,Money Folder
4000,379,Scene Two (Voice Skit)
4001,379,Shadows Of Tomorrow
4002,379,Operation Lifesaver AKA Mint Test
4003,379,Figaro
4004,379,Hardcore Hustle
4005,379,Strange Ways
4006,379,(Intro)
4007,379,Fancy Clown
4008,379,Eye
4009,379,Supervillain Theme (Inst.)
4010,379,All Caps
4011,379,Great Day
4012,379,Rhinestone Cowboy
4013,380,Sleeping Bag
4014,380,Stages
4015,380,Woke Up With Wood
4016,380,Rough Boy
4017,380,Can't Stop Rockin'
4018,380,Planet Of Women
4019,380,I Got The Message
4020,380,Velcro Fly
4021,380,Dipping Low (In The Lap Of Luxury)
4022,380,Delirious
4023,381,Route 66
4024,381,I Just Want To Make Love To You
4025,381,Honest I Do
4026,381,Mona
4027,381,Now I've Got A Witness
4028,381,Little By Little
4029,381,I'm A King Bee
4030,381,Carol
4031,381,Tell Me
4032,381,Can I Get A Witness
4033,381,You Can Make It You Try
4034,381,Walking The Dog
4035,382,Crazy
4036,382,Put On Your Old Brown Shoes
4037,382,It's Raining Again
4038,382,Bonnie
4039,382,Know Who You Are
4040,382,My Kind Of Lady
4041,382,C'est Le Bon
4042,382,Waiting So Long
4043,382,Don't Leave Me Now
4044,383,Who Loves The Sun
4045,383,Sweet Jane
4046,383,Rock & Roll
4047,383,Cool It Down
4048,383,New Age
4049,383,Head Held High
4050,383,Lonesome Cowboy Bill
4051,383,I Found A Reason
4052,383,Train Round The Bend
4053,383,Oh! Sweet Nuthin'
4054,384,John Wesley Harding
4055,384,As I Went Out One Morning
4056,384,I Dreamed I Saw St. Augustine
4057,384,All Along The Watchtower
4058,384,The Ballad Of Frankie Lee And Judas Priest
4059,384,Drifter's Escape
4060,384,Dear Landlord
4061,384,I Am A Lonesome Hobo
4062,384,I Pity The Poor Immigrant
4063,384,The Wicked Messenger
4064,384,Down Along The Cove
4065,384,I'll Be Your Baby Tonight
4066,385,Love In Store
4067,385,Can't Go Back
4068,385,That's Alright
4069,385,Book Of Love
4070,385,Gypsy
4071,385,Only Over You
4072,385,Empire State
4073,385,Straight Back
4074,385,Hold Me
4075,385,Oh Diane
4076,385,Eyes Of The World
4077,385,Wish You Were Here
4078,386,Behind The Lines
4079,386,Duchess
4080,386,Guide Vocal
4081,386,Man Of Our Times
4082,386,Misunderstanding
4083,386,Heathaze
4084,386,Turn It On Again
4085,386,Alone Tonight
4086,386,Cul-De-Sac
4087,386,Please Don't Ask
4088,386,Duke's Travels
4089,386,Duke's End
4090,387,Rebel Yell
4091,387,Daytime Drama
4092,387,Eyes Without A Face
4093,387,Blue Highway
4094,387,Flesh For Fantasy
4095,387,Catch My Fall
4096,387,Crank Call
4097,387,(Do Not) Stand In The Shadows
4098,387,The Dead Next Door
4099,388,Across The Great Divide
4100,388,Rag Mama Rag
4101,388,The Night They Drove Old Dixie Down
4102,388,When You Awake
4103,388,Up On Cripple Creek
4104,388,Whispering Pines
4105,388,Jemima Surrender
4106,388,Rockin' Chair
4107,388,Look Out Cleveland
4108,388,Jawbone
4109,388,The Unfaithful Servant
4110,388,King Harvest (Has Surely Come)
4111,389,If You All Get To Heaven
4112,389,If You Let Me Stay
4113,389,Wishing Well
4114,389,I'll Never Turn My Back On You (Father's Words)
4115,389,Dance Little Sister
4116,389,Seven More Days
4117,389,Let's Go Forward
4118,389,Rain
4119,389,Sign Your Name
4120,389,As Yet Untitled
4121,389,Who's Lovin' You
4122,390,Radio Ga Ga
4123,390,Tear It Up
4124,390,It's A Hard Life
4125,390,Man On The Prowl
4126,390,Machines (Or Back To Humans)
4127,390,I Want To Break Free
4128,390,Keep Passing The Open Windows
4129,390,Hammer To Fall
4130,390,Is This The World We Created...?
4131,391,A Farewell To Kings
4132,391,Xanadu
4133,391,Closer To The Heart
4134,391,Cinderella Man
4135,391,Madrigal
4136,391,Cygnus X-1
4137,392,Tarot Woman
4138,392,Run With The Wolf
4139,392,Starstruck
4140,392,Do You Close Your Eyes
4141,392,Stargazer
4142,392,A Light In The Black
4143,393,Bad Boys Running Wild
4144,393,Rock You Like A Hurricane
4145,393,I'm Leaving You
4146,393,Coming Home
4147,393,The Same Thrill
4148,393,Big City Nights
4149,393,As Soon As The Good Times Roll
4150,393,Crossfire
4151,393,Still Loving You
4152,394,Every Picture Tells A Story
4153,394,Seems Like A Long Time
4154,394,That's All Right
4155,394,Tomorrow Is Such A Long Time
4156,394,Maggie May
4157,394,Mandolin Wind
4158,394,(I Know) I'm Losing You
4159,394,Reason To Believe
4160,395,Babylon Sisters
4161,395,Hey Nineteen
4162,395,Glamour Profession
4163,395,Gaucho
4164,395,Time Out Of Mind
4165,395,My Rival
4166,395,Third World Man
4167,396,Hello There
4168,396,Come On Come On
4169,396,Look Out
4170,396,Big Eyes
4171,396,Need Your Love
4172,396,Ain't That A Shame
4173,396,I Want You To Want Me
4174,396,Surrender
4175,396,Goodnight Now
4176,396,Clock Strikes Ten
4177,397,Let's Go
4178,397,Since I Held You
4179,397,It's All I Can Do
4180,397,Double Life
4181,397,Shoo Be Doo
4182,397,Candy-O
4183,397,Night Spots
4184,397,You Can't Hold On Too Long
4185,397,Lust For Kicks
4186,397,Got A Lot On My Head
4187,397,Dangerous Type
4188,398,China Grove
4189,398,Long Train Runnin'
4190,398,Takin' It To The Streets
4191,398,Listen To The Music
4192,398,Black Water
4193,398,Rockin' Down The Highway
4194,398,Jesus Is Just Alright
4195,398,It Keeps You Runnin'
4196,398,South City Midnight Lady
4197,398,Take Me In Your Arms
4198,398,Without You
4199,399,Fleet Foxes
4200,399,Sun It Rises
4201,399,White Winter Hymnal
4202,399,Ragged Wood
4203,399,Tiger Mountain Peasant Song
4204,399,Quiet Houses
4205,399,He Doesn't Know Why
4206,399,Heard Them Stirring
4207,399,Your Protector
4208,399,Meadowlarks
4209,399,Blue Ridge Mountains
4210,399,Oliver James
4211,399,Sun Giant EP
4212,399,Sun Giant
4213,399,Drops In The River
4214,399,English House
4215,399,Mykonos
4216,399,Innocent Son
4217,400,One More Chance
4218,400,What Have I Done To Deserve This?
4219,400,Shopping
4220,400,Rent
4221,400,Hit Music
4222,400,It Couldn't Happen Here
4223,400,It's  A Sin
4224,400,I Want To Wake Up
4225,400,Heart
4226,400,King's Cross
4227,401,The Reflex
4228,401,New Moon On Monday
4229,401,(I'm Looking For) Cracks In The Pavement
4230,401,I Take The Dice
4231,401,Of Crime And Passion
4232,401,Union Of The Snake
4233,401,Shadows On Your Side
4234,401,Tiger Tiger
4235,401,The Seventh Stranger
4236,402,Bone Machine
4237,402,Break My Body
4238,402,Something Against You
4239,402,Broken Face
4240,402,Gigantic
4241,402,River Euphrates
4242,402,Where Is My Mind?
4243,402,Cactus
4244,402,Tony's Theme
4245,402,Oh My Golly!
4246,402,Vamos
4247,402,I'm Amazed
4248,402,Brick Is Red
4249,403,Lolo Intro
4250,403,The Watcher
4251,403,Fuck You
4252,403,Still D.R.E.
4253,403,Big Ego's
4254,403,Xxplosive
4255,403,What's The Difference
4256,403,Bar One
4257,403,Light Speed
4258,403,Forgot About Dre
4259,403,The Next Episode
4260,403,Let's Get High
4261,403,Bitch Niggaz
4262,403,The Car Bomb
4263,403,Murder Ink
4264,403,Ed-Ucation
4265,403,Some L.A. Niggaz
4266,403,Pause 4 Porno
4267,403,Housewife
4268,403,Ackrite
4269,403,Bang Bang
4270,403,The Message
4271,404,May Be A Price To Pay
4272,404,Games People Play
4273,404,Time
4274,404,I Don't Wanna Go Home
4275,404,The Gold Bug
4276,404,The Turn Of A Friendly Card
4277,405,Once Upon A Time
4278,405,All The Things She Said
4279,405,Ghost Dancing
4280,405,Alive And Kicking
4281,405,Oh Jungleland
4282,405,I Wish You Were Here
4283,405,Sanctify Yourself
4284,405,Come A Long Way
4285,406,Intro
4286,406,Christopher Tracy's Parade
4287,406,New Position
4288,406,I Wonder U
4289,406,Under The Cherry Moon
4290,406,Girls & Boys
4291,406,Life Can Be So Nice
4292,406,Venus De Milo
4293,406,End
4294,406,Mountains
4295,406,Do U Lie?
4296,406,Kiss
4297,406,Anotherloverholenyohead
4298,406,Sometimes It Snows In April
4299,407,Back In The Saddle
4300,407,Last Child
4301,407,Rats In The Cellar
4302,407,Combination
4303,407,Sick As A Dog
4304,407,Nobody's Fault
4305,407,Get The Lead Out
4306,407,Lick And A Promise
4307,407,Home Tonight
4308,408,Good Enough
4309,408,Why Can't This Be Love
4310,408,Get Up
4311,408,Dreams
4312,408,Summer Nights
4313,408,Best Of Both Worlds
4314,408,Love Walks In
4315,408,"5150"
4316,408,Inside
4317,409,Alone Again Or
4318,409,A House Is Not A Motel
4319,409,Andmoreagain
4320,409,The Daily Planet
4321,409,Old Man
4322,409,The Red Telephone
4323,409,Maybe The People Would Be The Times Or Between Clark And Hilldale
4324,409,Live And Let Live
4325,409,The Good Humor Man He Sees Everything Like This
4326,409,Bummer In The Summer
4327,409,You Set The Scene
4328,410,The Spirit Of Radio
4329,410,Freewill
4330,410,Jacob's Ladder
4331,410,Entre Nous
4332,410,Different Strings
4333,410,Natural Science
4334,411,Finest Worksong
4335,411,Welcome To The Occupation
4336,411,Exhuming McCarthy
4337,411,Disturbance At The Heron House
4338,411,Strange
4339,411,It's The End Of The World As We Know It (And I Feel Fine)
4340,411,The One I Love
4341,411,Fireplace
4342,411,Lightnin' Hopkins
4343,411,King Of Birds
4344,411,Oddfellows Local 151
4345,412,Lust For Life
4346,412,Sixteen
4347,412,Some Weird Sin
4348,412,The Passenger
4349,412,Tonight
4350,412,Success
4351,412,Turn Blue
4352,412,Neighborhood Threat
4353,412,Fall In Love With Me
4354,413,Wake Up Dead
4355,413,The Conjuring
4356,413,Peace Sells
4357,413,Devils Island
4358,413,Good Mourning / Black Friday
4359,413,Bad Omen
4360,413,I Ain't Superstitious
4361,413,My Last Words
4362,414,Yesterday's Papers
4363,414,My Obsession
4364,414,Back Street Girl
4365,414,Connection
4366,414,She Smiled Sweetly
4367,414,Cool Calm And Collected
4368,414,All Sold Out
4369,414,Please Go Home
4370,414,Who's Been Sleeping Here
4371,414,Complicated
4372,414,Miss Amanda Jones
4373,414,Something Happened To Me Yesterday
4374,415,Mother
4375,415,Hold On
4376,415,I Found Out
4377,415,Working Class Hero
4378,415,Isolation
4379,415,Remember
4380,415,Love
4381,415,Well Well Well
4382,415,Look At Me
4383,415,God
4384,415,My Mummy's Dead
4385,416,Voyager
4386,416,What Goes Up...
4387,416,The Eagle Will Rise Again
4388,416,One More River
4389,416,Can't Take It With You
4390,416,In The Lap Of The Gods
4391,416,Pyramania
4392,416,Hyper-Gamma-Spaces
4393,416,Shadow Of A Lonely Man
4394,417,Travelin' Prayer
4395,417,Piano Man
4396,417,Ain't No Crime
4397,417,You're My Home
4398,417,The Ballad Of Billy The Kid
4399,417,Worse Comes To Worst
4400,417,Stop In Nevada
4401,417,If I Only Had The Words (To Tell You)
4402,417,Somewhere Along The Line
4403,417,Captain Jack
4404,418,Cygnus X-1 Book II: Hemispheres
4405,418,Circumstances
4406,418,The Trees
4407,418,La Villa Strangiato
4408,419,Loving The Alien
4409,419,Don't Look Down
4410,419,God Only Knows
4411,419,Tonight
4412,419,Neighborhood Threat
4413,419,Blue Jean
4414,419,Tumble And Twirl
4415,419,I Keep Forgettin'
4416,419,Dancing With The Big Boys
4417,420,Little Child Runnin' Wild
4418,420,Pusherman
4419,420,Freddie's Dead
4420,420,Junkie Chase (Instrumental)
4421,420,Give Me Your Love (Love Song)
4422,420,Eddie You Should Know Better
4423,420,No Thing On Me (Cocaine Song)
4424,420,Think (Instrumental)
4425,420,Superfly
4426,421,Bloom
4427,421,Morning Mr Magpie
4428,421,Little By Little
4429,421,Feral
4430,421,Lotus Flower
4431,421,Codex
4432,421,Give Up The Ghost
4433,421,Separator
4434,421,Bloom
4435,421,Morning Mr Magpie
4436,421,Little By Little
4437,421,Feral
4438,421,Lotus Flower
4439,421,Codex
4440,421,Give Up The Ghost
4441,421,Separator
4442,422,Thunderstruck
4443,422,Fire Your Guns
4444,422,Moneytalks
4445,422,The Razors Edge
4446,422,Mistress For Christmas
4447,422,Rock Your Heart Out
4448,422,Are You Ready
4449,422,Got You By The Balls
4450,422,Shot Of Love
4451,422,Lets Make It
4452,422,Goodbye & Good Riddance To Bad Luck
4453,422,If You Dare
4454,423,Pseudo Silk Kimono
4455,423,Kayleigh
4456,423,Lavender
4457,423,Bitter Suite
4458,423,Heart Of Lothian
4459,423,Waterhole (Expresso Bongo)
4460,423,Lords Of The Backstage
4461,423,Blind Curve
4462,423,Childhoods End?
4463,423,White Feather
4464,424,Intro
4465,424,The Magic Number
4466,424,Change In Speak
4467,424,Cool Breeze On The Rocks
4468,424,Can U Keep A Secret?
4469,424,Jenifa Taught Me (Derwin's Revenge)
4470,424,Ghetto Thang
4471,424,Transmitting Live From Mars
4472,424,Eye Know
4473,424,Take It Off
4474,424,A Little Bit Of Soap
4475,424,Tread Water
4476,424,Potholes In My Lawn
4477,424,Say No Go
4478,424,Do As De La Does
4479,424,Plug Tunin' (Last Chance To Comprehend)
4480,424,De La Orgee
4481,424,Buddy
4482,424,Description
4483,424,Me Myself And I
4484,424,This Is A Recording 4 Living In A Full Time Era (L.I.F.E.)
4485,424,I Can Do Anything (Delacratic)
4486,424,D.A.I.S.Y. Age
4487,425,Europa
4488,425,Live It Up
4489,425,Here's Looking At You
4490,425,The Tide Is High
4491,425,Angels On The Balcony
4492,425,Go Through It
4493,425,Do The Dark
4494,425,Rapture
4495,425,Faces
4496,425,T-Birds
4497,425,Walk Like Me
4498,425,Follow Me
4499,426,Don't Let Him Go
4500,426,Keep On Loving You
4501,426,Follow My Heart
4502,426,In Your Letter
4503,426,Take It On The Run
4504,426,Tough Guys
4505,426,Out Of Season
4506,426,Shakin' It Loose
4507,426,Someone Tonight
4508,426,I Wish You Were There
4509,427,Knocking At Your Back Door
4510,427,Under The Gun
4511,427,Nobody's Home
4512,427,Mean Streak
4513,427,Perfect Strangers
4514,427,A Gypsy's Kiss
4515,427,Wasted Sunsets
4516,427,Hungry Daze
4517,428,The Ark
4518,428,Baker Street
4519,428,Right Down The Line
4520,428,City To City
4521,428,Stealin' Time
4522,428,Mattie's Rag
4523,428,Whatever's Written In Your Heart
4524,428,Home And Dry
4525,428,Island
4526,428,Waiting For The Day
4527,429,Ain't Wastin' Time No More
4528,429,Les Brers In A Minor
4529,429,Melissa
4530,429,Mountain Jam
4531,429,One Way Out
4532,429,Trouble No More
4533,429,Stand Back
4534,429,Blue Sky
4535,429,Little Martha
4536,429,Mountain Jam Cont'd.
4537,430,Hello Hooray
4538,430,Raped And Freezin'
4539,430,Elected
4540,430,Billion Dollar Babies
4541,430,Unfinished Sweet
4542,430,No More Mr. Nice Guy
4543,430,Generation Landslide
4544,430,Sick Things
4545,430,Mary Ann
4546,430,I Love The Dead
4547,431,Safe European Home
4548,431,English Civil War
4549,431,Tommy Gun
4550,431,Julie's Been Working For The Drug Squad
4551,431,Last Gang In Town
4552,431,Guns On The Roof
4553,431,Drug-Stabbing Time
4554,431,Stay Free
4555,431,Cheapskates
4556,431,All The Young Punks (New Boots And Contracts)
4557,432,The Grand Illusion
4558,432,Fooling Yourself (The Angry Young Man)
4559,432,Superstars
4560,432,Come Sail Away
4561,432,Miss America
4562,432,Man In The Wilderness
4563,432,Castle Walls
4564,432,The Grand Finale
4565,433,Easy Does It
4566,433,Sister Moonshine
4567,433,Ain't Nobody But Me
4568,433,A Soapbox Opera
4569,433,Another Man's Woman
4570,433,Lady
4571,433,Poor Boy
4572,433,Just A Normal Day
4573,433,The Meaning
4574,433,Two Of Us
4575,434,Intro / Sweet Jane
4576,434,Heroin
4577,434,White Light/White Heat
4578,434,Lady Day
4579,434,Rock 'N' Roll
4580,435,Orchestral Intro
4581,435,Welcome To The World Of The Plastic Beach
4582,435,White Flag
4583,435,Rhinestone Eyes
4584,435,Stylo
4585,435,Superfast Jellyfish
4586,435,Empire Ants
4587,435,Glitter Freeze
4588,435,Some Kind Of Nature
4589,435,On Melancholy Hill
4590,435,Broken
4591,435,Sweepstakes
4592,435,Plastic Beach
4593,435,To Binge
4594,435,Cloud Of Unknowing
4595,435,Pirate Jet
4596,436,Girls On Film
4597,436,Planet Earth
4598,436,Anyone Out There
4599,436,To The Shore
4600,436,Careless Memories
4601,436,Night Boat
4602,436,Sound Of Thunder
4603,436,Friends Of Mine
4604,436,Tel Aviv
4605,437,White Light/White Heat
4606,437,The Gift
4607,437,Lady Godiva's Operation
4608,437,There She Comes Now
4609,437,I Heard Her Call My Name
4610,437,Sister Ray
4611,438,I Stole Your Love
4612,438,Christine Sixteen
4613,438,Got Love For Sale
4614,438,Shock Me
4615,438,Tomorrow And Tonight
4616,438,Love Gun
4617,438,Hooligan
4618,438,Almost Human
4619,438,Plaster Caster
4620,438,Then She Kissed Me
4621,439,Helpless
4622,439,The Small Hours
4623,439,The Wait
4624,439,Crash Course In Brain Surgery
4625,439,Last Caress/Green Hell
4626,440,Goin' Back
4627,440,Comes A Time
4628,440,Look Out For My Love
4629,440,Peace Of Mind
4630,440,Lotta Love
4631,440,Human Highway
4632,440,Already One
4633,440,Field Of Opportunity
4634,440,Motorcycle Mama
4635,440,Four Strong Winds
4636,441,Tears Of Rage
4637,441,To Kingdom Come
4638,441,In A Station
4639,441,Caledonia Mission
4640,441,The Weight
4641,441,We Can Talk
4642,441,Long Black Veil
4643,441,Chest Fever
4644,441,Lonesome Suzie
4645,441,This Wheel's On Fire
4646,441,I Shall Be Released
4647,442,Rapper's Delight (Long Version)
4648,442,Rapper's Delight (Short Version)
4649,443,People Of The Sun
4650,443,Bulls On Parade
4651,443,Vietnow
4652,443,Revolver
4653,443,Snakecharmer
4654,443,Tire Me
4655,443,Down Rodeo
4656,443,Without A Face
4657,443,Wind Below
4658,443,Roll Right
4659,443,Year Of Tha Boomerang
4660,444,Let 'Em In
4661,444,The Note You Never Wrote
4662,444,She's My Baby
4663,444,Beware My Love
4664,444,Wino Junko
4665,444,Silly Love Songs
4666,444,Cook Of The House
4667,444,Time To Hide
4668,444,Must Do Something About It
4669,444,San Ferry Anne
4670,444,Warm And Beautiful
4671,445,Say You'll Be Mine
4672,445,I Really Don't Know Anymore
4673,445,Spinning
4674,445,Never Be The Same
4675,445,Poor Shirley
4676,445,Ride Like The Wind
4677,445,The Light Is On
4678,445,Sailing
4679,445,Minstrel Gigolo
4680,446,The Rhythm Of The Heat
4681,446,San Jacinto
4682,446,I Have The Touch
4683,446,The Family And The Fishing Net
4684,446,Shock The Monkey
4685,446,Lay Your Hands On Me
4686,446,Wallflower
4687,446,Kiss Of Life
4688,447,Till Victory
4689,447,Space Monkey
4690,447,Because The Night
4691,447,Ghost Dance
4692,447,Babelogue
4693,447,Rock N Roll Nigger
4694,447,Privilege (Set Me Free)
4695,447,We Three
4696,447,25th Floor
4697,447,High On Rebellion
4698,447,Easter
4699,448,Don't Cry No Tears
4700,448,Danger Bird
4701,448,Pardon My Heart
4702,448,Lookin' For A Love
4703,448,Barstool Blues
4704,448,Stupid Girl
4705,448,Drive Back
4706,448,Cortez The Killer
4707,448,Through My Sails
4708,449,Jailbreak
4709,449,Angel From The Coast
4710,449,Running Back
4711,449,Romeo And The Lonely Girl
4712,449,Warriors
4713,449,The Boys Are Back In Town
4714,449,Fight Or Fall
4715,449,Cowboy Song
4716,449,Emerald
4717,450,Love Is A Stranger
4718,450,I've Got An Angel
4719,450,Wrap It Up
4720,450,I Could Give You (A Mirror)
4721,450,The Walk
4722,450,Sweet Dreams (Are Made Of This)
4723,450,Jennifer
4724,450,This Is The House
4725,450,Somebody Told Me
4726,450,This City Never Sleeps
4727,451,A Taste Of Honey
4728,451,Green Peppers
4729,451,Tangerine
4730,451,Bittersweet Samba
4731,451,Lemon Tree
4732,451,Whipped Cream
4733,451,Love Potion No. 9
4734,451,El Garbanzo
4735,451,Ladyfingers
4736,451,Butterball
4737,451,Peanuts
4738,451,Lollipops And Roses
4739,452,Rikki Don't Lose That Number
4740,452,Night By Night
4741,452,Any Major Dude Will Tell You
4742,452,Barrytown
4743,452,East St. Louis Toodle-oo
4744,452,Parker's Band
4745,452,Through With Buzz
4746,452,Pretzel Logic
4747,452,With A Gun
4748,452,Charlie Freak
4749,452,Monkey In Your Soul
4750,453,Down On The Street
4751,453,Loose
4752,453,T.V. Eye
4753,453,Dirt
4754,453,1970
4755,453,Fun House
4756,453,L.A. Blues
4757,454,Still Crazy After All These Years
4758,454,My Little Town
4759,454,I Do It For Your Love
4760,454,50 Ways To Leave Your Lover
4761,454,Night Game
4762,454,Gone At Last
4763,454,Some Folks Lives Roll Easy
4764,454,Have A Good Time
4765,454,You're Kind
4766,454,Silent Eyes
4767,455,In The Studio
4768,455,White Room
4769,455,Sitting On Top Of The World
4770,455,Passing The Time
4771,455,As You Said
4772,455,Pressed Rat And Warthog
4773,455,Politician
4774,455,Those Were The Days
4775,455,Born Under A Bad Sign
4776,455,Deserted Cities Of The Heart
4777,455,Live At The Fillmore
4778,455,Crossroads
4779,455,Spoonful
4780,455,Traintime
4781,455,Toad
4782,456,Love Will Tear Us Apart
4783,456,These Days
4784,456,Love Will Tear Us Apart
4785,457,Rising Power
4786,457,This House Is On Fire
4787,457,Flick Of The Switch
4788,457,Nervous Shakedown
4789,457,Landslide
4790,457,Guns For Hire
4791,457,Deep In The Hole
4792,457,Bedlam In Belgium
4793,457,Badlands
4794,457,Brain Shake
4795,458,Down To The Wire
4796,458,Burned
4797,458,Mr. Soul
4798,458,Broken Arrow
4799,458,Expecting To Fly
4800,458,Sugar Mountain
4801,458,I Am A Child
4802,458,The Loner
4803,458,The Old Laughing Lady
4804,458,Cinnamon Girl
4805,458,Down By The River
4806,458,Cowgirl In The Sand
4807,458,I Believe In You
4808,458,After The Gold Rush
4809,458,Southern Man
4810,458,Helpless
4811,458,Ohio
4812,458,Soldier
4813,458,Old Man
